Date,Close,Symbol
,MSFT,
2024-12-19,435.356201171875,MSFT
2024-12-20,434.9278564453125,MSFT
2024-12-23,433.5830383300781,MSFT
2024-12-24,437.6473693847656,MSFT
2024-12-26,436.43206787109375,MSFT
2024-12-27,428.881103515625,MSFT
2024-12-30,423.2029113769531,MSFT
2024-12-31,419.88568115234375,MSFT
2025-01-02,416.97686767578125,MSFT
2025-01-03,421.7286071777344,MSFT
2025-01-06,426.21136474609375,MSFT
2025-01-07,420.7523498535156,MSFT
2025-01-08,422.9339904785156,MSFT
2025-01-10,417.345458984375,MSFT
2025-01-13,415.5921936035156,MSFT
2025-01-14,414.0780334472656,MSFT
2025-01-15,424.6772766113281,MSFT
2025-01-16,422.953857421875,MSFT
2025-01-17,427.3868713378906,MSFT
2025-01-21,426.8588562011719,MSFT
2025-01-22,444.4911193847656,MSFT
2025-01-23,444.9991149902344,MSFT
2025-01-24,442.3592834472656,MSFT
2025-01-27,432.8956604003906,MSFT
2025-01-28,445.4872741699219,MSFT
2025-01-29,440.6358947753906,MSFT
2025-01-30,413.4006042480469,MSFT
2025-01-31,413.4703674316406,MSFT
2025-02-03,409.3462219238281,MSFT
2025-02-04,410.7906494140625,MSFT
2025-02-05,411.7071533203125,MSFT
2025-02-06,414.2274475097656,MSFT
2025-02-07,408.1806945800781,MSFT
2025-02-10,410.6412353515625,MSFT
2025-02-11,409.8642272949219,MSFT
2025-02-12,407.4734191894531,MSFT
2025-02-13,408.9676818847656,MSFT
2025-02-14,406.86572265625,MSFT
2025-02-18,408.0711364746094,MSFT
2025-02-19,413.18145751953125,MSFT
2025-02-20,415.3674621582031,MSFT
2025-02-21,407.4619445800781,MSFT
2025-02-24,403.2596740722656,MSFT
2025-02-25,397.17083740234375,MSFT
2025-02-26,398.99749755859375,MSFT
2025-02-27,391.8106994628906,MSFT
2025-02-28,396.26251220703125,MSFT
2025-03-03,387.778076171875,MSFT
2025-03-04,387.8978576660156,MSFT
2025-03-05,400.2851257324219,MSFT
2025-03-06,396.1627197265625,MSFT
2025-03-07,392.5892639160156,MSFT
2025-03-10,379.46337890625,MSFT
2025-03-11,379.7528381347656,MSFT
2025-03-12,382.5676574707031,MSFT
2025-03-13,378.0758972167969,MSFT
2025-03-14,387.84796142578125,MSFT
2025-03-17,387.98773193359375,MSFT
2025-03-18,382.81719970703125,MSFT
2025-03-19,387.1093444824219,MSFT
2025-03-20,386.131103515625,MSFT
2025-03-21,390.54302978515625,MSFT
2025-03-24,392.35968017578125,MSFT
2025-03-25,394.4358825683594,MSFT
2025-03-26,389.2554016113281,MSFT
2025-03-27,389.8642578125,MSFT
2025-03-28,378.1058349609375,MSFT
2025-03-31,374.7021179199219,MSFT
2025-04-01,381.4896545410156,MSFT
2025-04-02,381.43975830078125,MSFT
2025-04-03,372.42626953125,MSFT
2025-04-04,359.18060302734375,MSFT
2025-04-07,357.2042236328125,MSFT
2025-04-08,353.9102783203125,MSFT
2025-04-09,389.7744140625,MSFT
2025-04-10,380.65118408203125,MSFT
2025-04-11,387.7381896972656,MSFT
2025-04-14,387.0993347167969,MSFT
2025-04-15,385.0231628417969,MSFT
2025-04-16,370.92901611328125,MSFT
2025-04-17,367.1060485839844,MSFT
2025-04-21,358.4619140625,MSFT
2025-04-22,366.1478271484375,MSFT
2025-04-23,373.7039489746094,MSFT
2025-04-24,386.59027099609375,MSFT
2025-04-25,391.1319580078125,MSFT
2025-04-28,390.4432067871094,MSFT
2025-04-29,393.31793212890625,MSFT
2025-04-30,394.53570556640625,MSFT
2025-05-01,424.6204528808594,MSFT
2025-05-02,434.48236083984375,MSFT
2025-05-05,435.3707275390625,MSFT
2025-05-06,432.5159606933594,MSFT
2025-05-07,432.555908203125,MSFT
2025-05-08,437.3670654296875,MSFT
2025-05-09,437.9260559082031,MSFT
2025-05-12,448.4367370605469,MSFT
2025-05-13,448.3169860839844,MSFT
2025-05-14,452.1099853515625,MSFT
2025-05-15,453.1300048828125,MSFT
2025-05-16,454.2699890136719,MSFT
2025-05-19,458.8699951171875,MSFT
2025-05-20,458.1700134277344,MSFT
2025-05-21,452.57000732421875,MSFT
2025-05-22,454.8599853515625,MSFT
2025-05-23,450.17999267578125,MSFT
2025-05-27,460.69000244140625,MSFT
2025-05-28,457.3599853515625,MSFT
2025-05-29,458.67999267578125,MSFT
2025-05-30,460.3599853515625,MSFT
2025-06-02,461.9700012207031,MSFT
2025-06-03,462.9700012207031,MSFT
2025-06-04,463.8699951171875,MSFT
2025-06-05,467.67999267578125,MSFT
2025-06-06,470.3800048828125,MSFT
2025-06-09,472.75,MSFT
2025-06-10,470.9200134277344,MSFT
2025-06-11,472.6199951171875,MSFT
2025-06-12,478.8699951171875,MSFT
2025-06-13,474.9599914550781,MSFT
2025-06-16,479.1400146484375,MSFT
