Date,Close,Symbol
,META,
2024-12-19,594.5831298828125,META
2024-12-20,584.2802124023438,META
2024-12-23,598.8560180664062,META
2024-12-24,606.742919921875,META
2024-12-26,602.3502197265625,META
2024-12-27,598.8160400390625,META
2024-12-30,590.26025390625,META
2024-12-31,584.539794921875,META
2025-01-02,598.2470703125,META
2025-01-03,603.6281127929688,META
2025-01-06,629.15576171875,META
2025-01-07,616.8661499023438,META
2025-01-08,609.7080078125,META
2025-01-10,614.8394775390625,META
2025-01-13,607.3219604492188,META
2025-01-14,593.2652587890625,META
2025-01-15,616.0973510742188,META
2025-01-16,610.2870483398438,META
2025-01-17,611.754638671875,META
2025-01-21,615.4385375976562,META
2025-01-22,622.4668579101562,META
2025-01-23,635.3953857421875,META
2025-01-24,646.4171142578125,META
2025-01-27,658.7865600585938,META
2025-01-28,673.212646484375,META
2025-01-29,675.3690185546875,META
2025-01-30,685.8616333007812,META
2025-01-31,688.0380249023438,META
2025-02-03,696.3042602539062,META
2025-02-04,703.0231323242188,META
2025-02-05,703.7020263671875,META
2025-02-06,710.8101806640625,META
2025-02-07,713.3359985351562,META
2025-02-10,716.2112426757812,META
2025-02-11,718.6072387695312,META
2025-02-12,724.1780395507812,META
2025-02-13,727.352783203125,META
2025-02-14,735.4492797851562,META
2025-02-18,715.1829223632812,META
2025-02-19,702.6038818359375,META
2025-02-20,693.6885986328125,META
2025-02-21,682.4173583984375,META
2025-02-24,667.0228881835938,META
2025-02-25,656.4105224609375,META
2025-02-26,672.5836791992188,META
2025-02-27,657.1492309570312,META
2025-02-28,667.0927734375,META
2025-03-03,653.964599609375,META
2025-03-04,638.9395141601562,META
2025-03-05,655.3822021484375,META
2025-03-06,626.8894653320312,META
2025-03-07,624.6232299804688,META
2025-03-10,596.9990844726562,META
2025-03-11,604.7063598632812,META
2025-03-12,618.5333862304688,META
2025-03-13,589.6613159179688,META
2025-03-14,607.1328125,META
2025-03-17,604.4349365234375,META
2025-03-18,581.9122314453125,META
2025-03-19,583.6109619140625,META
2025-03-20,585.5494384765625,META
2025-03-21,595.7915649414062,META
2025-03-24,618.3742065429688,META
2025-03-25,625.8284912109375,META
2025-03-26,610.51025390625,META
2025-03-27,602.11669921875,META
2025-03-28,576.2965698242188,META
2025-03-31,575.9168701171875,META
2025-04-01,585.5494384765625,META
2025-04-02,583.4810180664062,META
2025-04-03,531.2112426757812,META
2025-04-04,504.3419494628906,META
2025-04-07,515.8530883789062,META
2025-04-08,510.05755615234375,META
2025-04-09,585.3196411132812,META
2025-04-10,545.8699951171875,META
2025-04-11,543.152099609375,META
2025-04-14,531.0713500976562,META
2025-04-15,521.1190795898438,META
2025-04-16,501.9237976074219,META
2025-04-17,501.0944519042969,META
2025-04-21,484.2873840332031,META
2025-04-22,499.8953552246094,META
2025-04-23,519.8699951171875,META
2025-04-24,532.7401123046875,META
2025-04-25,546.8492431640625,META
2025-04-28,549.3173217773438,META
2025-04-29,554.0137329101562,META
2025-04-30,548.577880859375,META
2025-05-01,571.7700805664062,META
2025-05-02,596.56103515625,META
2025-05-05,598.8092651367188,META
2025-05-06,586.8584594726562,META
2025-05-07,596.3511352539062,META
2025-05-08,597.5502319335938,META
2025-05-09,592.0344848632812,META
2025-05-12,638.9383544921875,META
2025-05-13,655.525634765625,META
2025-05-14,658.85302734375,META
2025-05-15,643.3849487304688,META
2025-05-16,639.8477172851562,META
2025-05-19,639.9376220703125,META
2025-05-20,636.6101684570312,META
2025-05-21,635.0114135742188,META
2025-05-22,636.08056640625,META
2025-05-23,626.577880859375,META
2025-05-27,641.826171875,META
2025-05-28,643.085205078125,META
2025-05-29,644.5540771484375,META
2025-05-30,646.9921875,META
2025-06-02,670.3842163085938,META
2025-06-03,666.3372802734375,META
2025-06-04,687.4210815429688,META
2025-06-05,684.0936279296875,META
2025-06-06,697.173583984375,META
2025-06-09,693.5263671875,META
2025-06-10,701.8599853515625,META
2025-06-11,693.6063232421875,META
2025-06-12,692.826904296875,META
2025-06-13,682.344970703125,META
2025-06-16,702.1199951171875,META
