Date,Close,Symbol
,TSLA,
2024-12-20,421.05999755859375,TSLA
2024-12-23,430.6000061035156,TSLA
2024-12-24,462.2799987792969,TSLA
2024-12-26,454.1300048828125,TSLA
2024-12-27,431.6600036621094,TSLA
2024-12-30,417.4100036621094,TSLA
2024-12-31,403.8399963378906,TSLA
2025-01-02,379.2799987792969,TSLA
2025-01-03,410.44000244140625,TSLA
2025-01-06,411.04998779296875,TSLA
2025-01-07,394.3599853515625,TSLA
2025-01-08,394.94000244140625,TSLA
2025-01-10,394.739990234375,TSLA
2025-01-13,403.30999755859375,TSLA
2025-01-14,396.3599853515625,TSLA
2025-01-15,428.2200012207031,TSLA
2025-01-16,413.82000732421875,TSLA
2025-01-17,426.5,TSLA
2025-01-21,424.07000732421875,TSLA
2025-01-22,415.1099853515625,TSLA
2025-01-23,412.3800048828125,TSLA
2025-01-24,406.5799865722656,TSLA
2025-01-27,397.1499938964844,TSLA
2025-01-28,398.0899963378906,TSLA
2025-01-29,389.1000061035156,TSLA
2025-01-30,400.2799987792969,TSLA
2025-01-31,404.6000061035156,TSLA
2025-02-03,383.67999267578125,TSLA
2025-02-04,392.2099914550781,TSLA
2025-02-05,378.1700134277344,TSLA
2025-02-06,374.32000732421875,TSLA
2025-02-07,361.6199951171875,TSLA
2025-02-10,350.7300109863281,TSLA
2025-02-11,328.5,TSLA
2025-02-12,336.510009765625,TSLA
2025-02-13,355.94000244140625,TSLA
2025-02-14,355.8399963378906,TSLA
2025-02-18,354.1099853515625,TSLA
2025-02-19,360.55999755859375,TSLA
2025-02-20,354.3999938964844,TSLA
2025-02-21,337.79998779296875,TSLA
2025-02-24,330.5299987792969,TSLA
2025-02-25,302.79998779296875,TSLA
2025-02-26,290.79998779296875,TSLA
2025-02-27,281.95001220703125,TSLA
2025-02-28,292.9800109863281,TSLA
2025-03-03,284.6499938964844,TSLA
2025-03-04,272.0400085449219,TSLA
2025-03-05,279.1000061035156,TSLA
2025-03-06,263.45001220703125,TSLA
2025-03-07,262.6700134277344,TSLA
2025-03-10,222.14999389648438,TSLA
2025-03-11,230.5800018310547,TSLA
2025-03-12,248.08999633789062,TSLA
2025-03-13,240.67999267578125,TSLA
2025-03-14,249.97999572753906,TSLA
2025-03-17,238.00999450683594,TSLA
2025-03-18,225.30999755859375,TSLA
2025-03-19,235.86000061035156,TSLA
2025-03-20,236.25999450683594,TSLA
2025-03-21,248.7100067138672,TSLA
2025-03-24,278.3900146484375,TSLA
2025-03-25,288.1400146484375,TSLA
2025-03-26,272.05999755859375,TSLA
2025-03-27,273.1300048828125,TSLA
2025-03-28,263.54998779296875,TSLA
2025-03-31,259.1600036621094,TSLA
2025-04-01,268.4599914550781,TSLA
2025-04-02,282.760009765625,TSLA
2025-04-03,267.2799987792969,TSLA
2025-04-04,239.42999267578125,TSLA
2025-04-07,233.2899932861328,TSLA
2025-04-08,221.86000061035156,TSLA
2025-04-09,272.20001220703125,TSLA
2025-04-10,252.39999389648438,TSLA
2025-04-11,252.30999755859375,TSLA
2025-04-14,252.35000610351562,TSLA
2025-04-15,254.11000061035156,TSLA
2025-04-16,241.5500030517578,TSLA
2025-04-17,241.3699951171875,TSLA
2025-04-21,227.5,TSLA
2025-04-22,237.97000122070312,TSLA
2025-04-23,250.74000549316406,TSLA
2025-04-24,259.510009765625,TSLA
2025-04-25,284.95001220703125,TSLA
2025-04-28,285.8800048828125,TSLA
2025-04-29,292.0299987792969,TSLA
2025-04-30,282.1600036621094,TSLA
2025-05-01,280.5199890136719,TSLA
2025-05-02,287.2099914550781,TSLA
2025-05-05,280.260009765625,TSLA
2025-05-06,275.3500061035156,TSLA
2025-05-07,276.2200012207031,TSLA
2025-05-08,284.82000732421875,TSLA
2025-05-09,298.260009765625,TSLA
2025-05-12,318.3800048828125,TSLA
2025-05-13,334.07000732421875,TSLA
2025-05-14,347.67999267578125,TSLA
2025-05-15,342.82000732421875,TSLA
2025-05-16,349.9800109863281,TSLA
2025-05-19,342.0899963378906,TSLA
2025-05-20,343.82000732421875,TSLA
2025-05-21,334.6199951171875,TSLA
2025-05-22,341.0400085449219,TSLA
2025-05-23,339.3399963378906,TSLA
2025-05-27,362.8900146484375,TSLA
2025-05-28,356.8999938964844,TSLA
2025-05-29,358.42999267578125,TSLA
2025-05-30,346.4599914550781,TSLA
2025-06-02,342.69000244140625,TSLA
2025-06-03,344.2699890136719,TSLA
2025-06-04,332.04998779296875,TSLA
2025-06-05,284.70001220703125,TSLA
2025-06-06,295.1400146484375,TSLA
2025-06-09,308.5799865722656,TSLA
2025-06-10,326.0899963378906,TSLA
2025-06-11,326.42999267578125,TSLA
2025-06-12,319.1099853515625,TSLA
2025-06-13,325.30999755859375,TSLA
2025-06-16,329.1300048828125,TSLA
2025-06-17,316.3500061035156,TSLA
